number,mean_noise
984,1.1369716599607564
985,1.1332720847479918
986,1.145795042347125
987,1.117468332307674
988,1.123126315374028
989,1.145870926368166
990,1.1478403947625198
991,1.1201015621715413
992,1.1183698559941773
993,1.1439175896561837
994,1.1447599309898264
995,1.132519335899424
996,1.1458462975310977
997,1.150098915271078
998,1.129312845912042
999,1.1533786577881575
